2,1.380536838741000E-06,,
5,2.616182281450000E-07,,
10,7.033767359303000E-08,,
50,2.822058420462000E-09,,
100,7.099700034979000E-10,,
150,2.195816276665000E-10,,
200,1.232219280773000E-10,,
250,4.852393362577000E-11,,
300,2.774508118864000E-11,,
350,2.081421326100000E-11,,
400,1.677505682488000E-11,,
450,8.342265355225000E-12,,
500,6.034621003619000E-12,,
550,3.323165725627000E-12,,
600,2.531313877016000E-12,,
650,1.121062950486000E-12,,
700,4.369381846690000E-13,,
750,2.025480190149000E-13,800,4.094812308007000E-08
800,1.908376236523000E-13,800,7.802935194560000E-13
810,2.514432607296000E-13,,
820,2.301441817409000E-13,,
830,2.424007727584000E-13,,
840,2.135492251720000E-13,,
850,2.627592417835000E-13,,
860,2.013937552645000E-13,,
870,2.137410802552000E-13,,
880,2.226742509117000E-13,,
890,1.795874566759000E-13,,
900,1.222255499403000E-13,,
900,2.024249310412000E-14,,
890,1.219236624752000E-14,,
880,8.807527340482000E-15,,
870,6.864295956477000E-15,,
860,5.248074602498000E-15,,
850,4.367812632273000E-15,,
840,3.433744683446000E-15,,
830,2.972802106153000E-15,,
820,2.467209337373000E-15,,
810,2.186069676084000E-15,,
800,1.846545443034000E-15,,
750,1.188370876575000E-15,,
700,1.137726830556000E-15,,
650,1.159268405929000E-15,,
600,6.520696697759000E-16,,
550,4.611922492764000E-16,,
500,3.592030370860000E-16,,
450,2.538247692250000E-16,,
400,1.935414542638000E-16,,
350,1.688052696438000E-16,,
300,1.569632563588000E-16,,
250,1.692318102267000E-16,,
200,3.632068243894000E-16,,
150,4.772962255645000E-16,,
100,3.677985391992000E-16,,
50,3.217792239947000E-16,,
10,1.545539112144000E-15,,
5,2.532736446607000E-15,,
2,6.554083951865000E-15,,